year,day,length,avg_weight,count,missing_scales,fish_nearby,income,label
2016.0,53.0,28.0,0.001100178,5.0,0.0,1.0,9.999,1.0
2014.0,289.0,144.0,3.7810583e-08,2460.0,2460.0,2.0,11.771105,0.0
2016.0,218.0,144.0,0.04751152,2139.0,0.0,1.0,20.0,1.0
2015.0,197.0,142.0,0.0049336394,381.0,0.0,1.0,16.7438,1.0
2016.0,132.0,144.0,0.06431282,3022.0,0.0,1.0,12.0,1.0
2016.0,276.0,0.0,0.5,1.0,0.0,1.0,3.086404,1.0
2015.0,290.0,0.0,0.5,1.0,0.0,1.0,5.902439,0.0
2013.0,276.0,0.0,0.5,1.0,0.0,1.0,76.00494,0.0
2011.0,242.0,40.0,3.0517578e-05,1.0,0.0,2.0,159.68497,0.0
2012.0,21.0,2.0,0.25,1.0,0.0,2.0,438.73,0.0
2011.0,310.0,18.0,0.004079861,47.0,0.0,2.0,873.565,0.0
2011.0,93.0,2.0,0.44047618,37.0,0.0,1.0,5.6,0.0
2012.0,189.0,2.0,0.5,1.0,0.0,2.0,11.48,0.0
2014.0,81.0,8.0,0.75,2.0,0.0,2.0,3.155,0.0
2012.0,144.0,8.0,0.9166667,4.0,0.0,2.0,5.19,0.0
2013.0,299.0,104.0,2.1643136,127.0,3.0,8.0,412.16,1.0
2016.0,148.0,4.0,0.25,1.0,0.0,2.0,12.095,1.0
2015.0,243.0,144.0,0.0015160124,2248.0,2248.0,2.0,7.7949243,0.0
2016.0,89.0,70.0,3.8146973e-06,1.0,0.0,1.0,41.0,1.0
2014.0,184.0,144.0,0.007957882,1210.0,1210.0,2.0,13.729,0.0
2015.0,234.0,144.0,0.00010247595,2704.0,2342.0,1.0,21.401407,0.0
2015.0,243.0,6.0,0.33730158,3.0,0.0,1.0,3.4143007,0.0
2017.0,52.0,4.0,0.024242423,6.0,6.0,2.0,8.7207,0.0
2017.0,239.0,10.0,1.0,1.0,0.0,2.0,34.953453,0.0
2013.0,355.0,80.0,1.8626451e-09,1.0,0.0,1.0,23.176,1.0
2016.0,160.0,2.0,0.5,1.0,0.0,2.0,12.0,1.0
2012.0,76.0,0.0,0.5,1.0,0.0,1.0,13.505398,0.0
2016.0,254.0,52.0,0.0052897134,2.0,0.0,2.0,10.0,1.0
2011.0,323.0,0.0,1.0,1.0,0.0,2.0,10.2,0.0
2012.0,290.0,4.0,0.017857144,1.0,0.0,1.0,559.9288,0.0
2013.0,306.0,2.0,0.5,1.0,0.0,2.0,45.78655,0.0
2011.0,336.0,2.0,0.5,1.0,0.0,1.0,534.17,0.0
2013.0,259.0,0.0,1.0,1.0,0.0,2.0,4.9126043,0.0
2017.0,219.0,16.0,0.5,1.0,0.0,2.0,114.95847,0.0
2012.0,60.0,14.0,1.5078125,4.0,0.0,1.0,1756.5,0.0
2012.0,126.0,4.0,0.033333335,1.0,0.0,1.0,3.0,0.0
2013.0,352.0,144.0,5.8958907e-05,657.0,0.0,2.0,92.564,0.0
2014.0,337.0,144.0,0.23366976,1537.0,0.0,2.0,8.2583,0.0
2012.0,339.0,0.0,0.5,1.0,0.0,1.0,242.9,0.0
2014.0,194.0,0.0,1.0,1.0,0.0,1.0,92.1,1.0
2013.0,324.0,0.0,1.0,1.0,0.0,2.0,35.6635,1.0
2016.0,126.0,144.0,0.01240818,5577.0,0.0,2.0,15.0,1.0
2014.0,152.0,0.0,0.5,1.0,0.0,2.0,84.992,0.0
2017.0,38.0,144.0,0.16234636,5989.0,0.0,2.0,28.89274,0.0
2011.0,301.0,2.0,0.007751938,1.0,0.0,1.0,10.414528,0.0
2012.0,141.0,142.0,2.220446e-16,1.0,0.0,2.0,46.83407,0.0
2016.0,148.0,4.0,1.0,2.0,0.0,1.0,20.0,1.0
2016.0,216.0,0.0,0.5,1.0,0.0,2.0,14.0,0.0
2017.0,229.0,144.0,0.058239624,81.0,0.0,2.0,158.2878,0.0
2013.0,344.0,94.0,0.083333336,2.0,0.0,1.0,3.000002,1.0
2015.0,27.0,144.0,6.4043794e-05,1811.0,1765.0,2.0,4.467,0.0
2016.0,266.0,36.0,6.1035156e-05,1.0,0.0,2.0,30.0,1.0
2017.0,31.0,4.0,0.0625,1.0,0.0,2.0,8.0,1.0
2015.0,156.0,78.0,0.0608537,93.0,93.0,2.0,33.50367,0.0
2013.0,332.0,0.0,0.5,1.0,0.0,1.0,32.1812,0.0
2016.0,215.0,0.0,0.5,1.0,0.0,1.0,20.0,1.0
2014.0,53.0,144.0,0.035109527,3136.0,3136.0,2.0,127.12891,0.0
2014.0,308.0,0.0,1.0,1.0,0.0,1.0,28.749092,1.0
2012.0,119.0,0.0,0.5,1.0,0.0,1.0,283.314,0.0
2015.0,174.0,4.0,0.33333334,8.0,0.0,1.0,5.45,0.0
2015.0,259.0,144.0,0.012000393,2234.0,0.0,1.0,31.299,1.0
2012.0,201.0,2.0,0.012856012,34.0,0.0,1.0,10.0,0.0
2017.0,205.0,2.0,0.5,1.0,0.0,2.0,4.0,1.0
2015.0,151.0,16.0,0.020833334,1.0,0.0,1.0,5.3713217,0.0
2013.0,313.0,0.0,1.0,1.0,0.0,2.0,10.0,1.0
2016.0,76.0,36.0,0.177291,35.0,0.0,1.0,40.0,1.0
2013.0,330.0,4.0,0.25,1.0,0.0,1.0,5.0,1.0
2013.0,137.0,6.0,0.25,1.0,0.0,1.0,13.2,0.0
2013.0,348.0,4.0,0.083333336,1.0,0.0,2.0,8.2163,1.0
2017.0,33.0,0.0,1.0,1.0,0.0,2.0,10.0,1.0
2012.0,123.0,120.0,4.3368087e-19,1.0,0.0,2.0,24101.611,0.0
2013.0,270.0,0.0,0.5,1.0,0.0,2.0,500.0,0.0
2012.0,31.0,2.0,0.022574741,89.0,0.0,1.0,20.8,0.0
2018.0,241.0,0.0,2.0,2.0,0.0,4.0,14.2,0.0
2016.0,243.0,0.0,1.0,1.0,0.0,1.0,5.21394,0.0
2017.0,117.0,34.0,6.3371066e-05,17.0,0.0,2.0,14.41047,0.0
2014.0,99.0,0.0,0.0035460992,1.0,0.0,2.0,7.721,0.0
2018.0,65.0,0.0,1.0,1.0,0.0,1.0,29.943335,0.0
2016.0,302.0,18.0,0.25,1.0,0.0,2.0,4.696,1.0
2013.0,246.0,30.0,0.10003052,2.0,0.0,4.0,20.7,1.0
2011.0,73.0,0.0,1.0,1.0,0.0,1.0,152.2,0.0
2016.0,7.0,0.0,1.0,1.0,0.0,1.0,3.2031195,0.0
2018.0,149.0,12.0,0.0078125,1.0,0.0,2.0,26.060453,0.0
2016.0,284.0,28.0,0.015625,1.0,0.0,2.0,10.0,1.0
2015.0,267.0,8.0,0.04097222,3.0,3.0,2.0,19.760193,0.0
2015.0,176.0,6.0,0.125,1.0,0.0,1.0,20.572744,1.0
2013.0,306.0,4.0,1.5,2.0,0.0,1.0,65.854,1.0
2012.0,353.0,2.0,1.25,3.0,0.0,4.0,568.86,0.0
2014.0,92.0,10.0,0.125,3.0,0.0,2.0,50.0,1.0
2012.0,256.0,28.0,1.0197754,4.0,0.0,1.0,293.46548,0.0
2015.0,53.0,0.0,1.0,1.0,0.0,2.0,10.5,0.0
2014.0,107.0,4.0,2.75,4.0,0.0,6.0,300.0,1.0
2016.0,239.0,144.0,0.2616873,3347.0,0.0,1.0,4.2733927,0.0
2015.0,157.0,12.0,0.00013888889,1.0,0.0,1.0,12.701173,0.0
2015.0,352.0,144.0,0.04713397,2146.0,0.0,1.0,4848.14,0.0
2014.0,183.0,46.0,0.038050964,27.0,0.0,2.0,3.908,0.0
2012.0,62.0,2.0,0.014403974,50.0,0.0,1.0,5.0,0.0
2016.0,277.0,144.0,2.4222713,5193.0,0.0,2.0,40.0,1.0
2015.0,316.0,144.0,0.17168562,3039.0,0.0,1.0,21.5,1.0
2014.0,149.0,10.0,0.1875,1.0,1.0,2.0,32.0,1.0
2013.0,241.0,0.0,1.0,1.0,0.0,2.0,70.95,1.0
2012.0,248.0,2.0,0.375,2.0,0.0,1.0,22.48368,1.0
2016.0,334.0,0.0,0.5,1.0,0.0,2.0,8.499512,0.0
2016.0,194.0,70.0,5.0953654e-06,50.0,0.0,1.0,25.0,1.0
2014.0,37.0,2.0,0.5,1.0,0.0,1.0,50.0,1.0
2016.0,299.0,14.0,0.25,1.0,0.0,2.0,83.39206,0.0
2014.0,280.0,144.0,0.11111119,1827.0,0.0,1.0,32.062,0.0
2013.0,29.0,140.0,0.06738299,1895.0,0.0,2.0,618.4002,0.0
2018.0,60.0,0.0,1.0,2.0,0.0,2.0,83.14787,0.0
2016.0,64.0,2.0,0.25,1.0,0.0,1.0,3.819056,0.0
2011.0,201.0,110.0,3.9178235e-12,28.0,0.0,1.0,10.1,0.0
2016.0,81.0,4.0,0.5,1.0,0.0,1.0,39.999,1.0
2017.0,2.0,58.0,0.00024414062,1.0,0.0,2.0,709.6907,0.0
2013.0,214.0,144.0,3.970172,2646.0,2492.0,17.0,530.0,1.0
2015.0,188.0,4.0,0.041666668,1.0,0.0,3.0,34.621815,1.0
2017.0,42.0,14.0,0.085185185,11.0,0.0,2.0,10.0,1.0
2012.0,171.0,0.0,0.5,1.0,0.0,1.0,160.48,0.0
2012.0,305.0,0.0,0.07692308,1.0,0.0,2.0,3.1298075,1.0
2016.0,83.0,144.0,0.05401804,547.0,0.0,2.0,40.999,1.0
2012.0,30.0,12.0,0.0078125,1.0,0.0,2.0,175.14053,0.0
2014.0,103.0,0.0,0.5,1.0,0.0,1.0,6.0,0.0
2013.0,246.0,144.0,1.8969159,1123.0,14.0,2.0,1100.0,0.0
2015.0,220.0,2.0,0.5,1.0,0.0,1.0,18.5,1.0
2014.0,146.0,22.0,0.0011574074,16.0,0.0,1.0,5.2,1.0
2016.0,101.0,144.0,0.3020117,4125.0,0.0,2.0,12.5,1.0
2011.0,286.0,0.0,1.5,2.0,0.0,2.0,122.56792,0.0
2013.0,13.0,0.0,1.0,1.0,0.0,2.0,11.5,0.0
2015.0,314.0,20.0,0.0008370536,3.0,0.0,1.0,19.4,1.0
2014.0,139.0,0.0,1.0,1.0,0.0,2.0,11.775797,1.0
2014.0,146.0,2.0,0.25,1.0,0.0,1.0,12.064322,1.0
2015.0,162.0,10.0,0.03125,1.0,0.0,1.0,22.2,1.0
2017.0,356.0,144.0,1.6543348e-09,107.0,0.0,2.0,8.690041,0.0
2016.0,146.0,18.0,0.0078125,1.0,0.0,2.0,24.0,1.0
2014.0,212.0,4.0,0.12946428,2.0,0.0,1.0,22.454,0.0
2012.0,285.0,0.0,0.5,1.0,0.0,2.0,32.2739,0.0
2012.0,348.0,46.0,1.935881e-09,1.0,1.0,1.0,50.0,0.0
2015.0,311.0,144.0,0.7801339,2804.0,1586.0,3.0,38.054436,0.0
2011.0,278.0,0.0,1.0,1.0,0.0,1.0,199.9,0.0
2017.0,40.0,144.0,0.043198064,2924.0,4.0,2.0,4.354,0.0
2017.0,254.0,0.0,0.5,1.0,0.0,1.0,6.059884,0.0
2017.0,46.0,4.0,0.071428575,1.0,0.0,2.0,8.0,1.0
2017.0,349.0,0.0,1.0,1.0,0.0,2.0,4.9,0.0
2017.0,226.0,24.0,0.0078125,1.0,0.0,2.0,3.2,1.0
2014.0,52.0,0.0,0.5,1.0,0.0,1.0,150.0,0.0
2014.0,337.0,16.0,0.375,2.0,0.0,1.0,9.551671,0.0
2016.0,223.0,144.0,0.0030563155,6084.0,1832.0,2.0,12.327,1.0
2015.0,21.0,6.0,0.02,1.0,0.0,1.0,35.0,1.0
2013.0,329.0,12.0,0.125,1.0,0.0,1.0,5.0,1.0
2013.0,256.0,24.0,0.0052083335,1.0,0.0,2.0,14.49,0.0
2014.0,77.0,144.0,0.06250005,1227.0,1.0,3.0,19.12618,1.0
2012.0,88.0,0.0,1.0,1.0,0.0,1.0,1000.115,0.0
2013.0,51.0,2.0,0.5,1.0,0.0,2.0,1024.478,0.0
2018.0,231.0,0.0,1.0,1.0,0.0,1.0,6.8783417,0.0
2016.0,191.0,0.0,0.5,1.0,0.0,2.0,10.0,1.0
2014.0,12.0,0.0,2.0,2.0,0.0,2.0,9.783297,0.0
2018.0,310.0,2.0,1.0,1.0,0.0,1.0,15.22784,0.0
2017.0,83.0,10.0,0.06696428,3.0,0.0,2.0,7.5,1.0
2013.0,94.0,46.0,3.372298,51.0,23.0,6.0,535.0988,1.0
2017.0,223.0,0.0,1.0,1.0,0.0,2.0,5.4485435,0.0
2018.0,325.0,0.0,1.0,1.0,0.0,1.0,9.955847,0.0
2018.0,262.0,0.0,1.0,1.0,0.0,2.0,7.1485686,0.0
2014.0,155.0,144.0,0.76002365,495.0,1.0,1.0,79.995,1.0
2017.0,338.0,144.0,0.030358845,1528.0,0.0,2.0,198.86528,0.0
2012.0,361.0,2.0,0.5,1.0,0.0,2.0,131.2785,0.0
2012.0,313.0,144.0,4.9615554e-32,1749.0,0.0,2.0,16.780226,0.0
2012.0,225.0,2.0,0.014726264,48.0,0.0,1.0,38.6,0.0
2015.0,301.0,22.0,0.5,1.0,0.0,2.0,484.31378,0.0
2015.0,292.0,144.0,1.5384111e-06,336.0,0.0,1.0,3.999,0.0
2011.0,89.0,0.0,0.5,1.0,0.0,1.0,62.6,0.0
2016.0,274.0,0.0,1.0,1.0,0.0,1.0,30.0,1.0
2015.0,119.0,144.0,0.05683761,3419.0,2823.0,2.0,6.252,0.0
2011.0,279.0,36.0,0.0029296875,2.0,0.0,2.0,70.41801,0.0
2017.0,317.0,6.0,0.083333336,1.0,0.0,2.0,5.015,0.0
2014.0,235.0,0.0,1.0,1.0,0.0,1.0,48.724,0.0
2011.0,238.0,6.0,0.25,1.0,0.0,2.0,9.9,0.0
2016.0,85.0,6.0,0.0625,1.0,0.0,2.0,10.0,1.0
2016.0,247.0,144.0,0.036675233,3577.0,0.0,1.0,20.0,1.0
2014.0,80.0,0.0,1.0,1.0,0.0,2.0,3.8273,1.0
2013.0,62.0,144.0,1.725,2550.0,2549.0,3.0,2199.955,0.0
2014.0,116.0,2.0,0.5,1.0,0.0,1.0,120.0,1.0
2015.0,203.0,0.0,0.5,1.0,0.0,1.0,13.299,1.0
2016.0,220.0,2.0,0.5,1.0,0.0,1.0,20.0,1.0
2011.0,256.0,38.0,6.245458e-05,44.0,0.0,2.0,298.4456,0.0
2013.0,320.0,6.0,0.03125,1.0,0.0,1.0,10.915684,1.0
2013.0,138.0,6.0,0.0625,1.0,0.0,2.0,65.178,0.0
2015.0,176.0,14.0,0.0033482143,3.0,0.0,1.0,20.8,1.0
2013.0,297.0,2.0,1.25,4.0,0.0,2.0,524.333,1.0
2013.0,149.0,2.0,0.05,1.0,0.0,1.0,133.44107,0.0
2014.0,83.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0
2013.0,129.0,70.0,2.9241867,48.0,4.0,10.0,130.0,0.0
2014.0,236.0,144.0,0.0023568037,1307.0,1307.0,2.0,15.6894,0.0
2018.0,111.0,140.0,0.17080753,6275.0,0.0,1.0,6.1634884,0.0
2016.0,146.0,4.0,0.25,1.0,0.0,2.0,7.6,1.0
2014.0,163.0,0.0,0.5,1.0,0.0,2.0,4.799,1.0
2017.0,333.0,144.0,0.041943405,790.0,0.0,2.0,4913.4004,0.0
2016.0,242.0,144.0,0.046386987,3434.0,0.0,1.0,30.0,1.0
2017.0,93.0,0.0,0.5,1.0,0.0,1.0,15.82618,1.0
2013.0,352.0,0.0,1.0,1.0,0.0,2.0,21.782,1.0
2013.0,285.0,82.0,0.08067647,69.0,0.0,2.0,3.559397,1.0
2014.0,316.0,34.0,0.5051286,6.0,3.0,2.0,4.5709624,0.0
2016.0,33.0,144.0,0.015257597,4563.0,4542.0,2.0,3.6981604,0.0
2011.0,204.0,74.0,5.9604645e-08,1.0,0.0,2.0,261.66602,0.0
2014.0,95.0,0.0,1.0,1.0,0.0,2.0,3.0905077,1.0
2016.0,82.0,4.0,0.5,2.0,0.0,1.0,10.0,1.0
2015.0,221.0,6.0,0.15,3.0,0.0,1.0,18.5091,1.0
2016.0,224.0,0.0,0.5,1.0,0.0,2.0,12.0,1.0
2015.0,200.0,0.0,1.0,1.0,0.0,1.0,18.9,1.0
2016.0,81.0,144.0,0.12511854,2697.0,0.0,1.0,5.0,1.0
2013.0,266.0,12.0,1.0991051,5.0,1.0,12.0,121.5,1.0
2013.0,97.0,16.0,1.765625,4.0,0.0,1.0,715.335,1.0
2015.0,188.0,0.0,1.5,2.0,0.0,2.0,20.26954,1.0
2011.0,61.0,38.0,1.0,1.0,0.0,2.0,419.5,0.0
2013.0,96.0,0.0,0.5,1.0,0.0,2.0,213.43588,0.0
2016.0,179.0,36.0,0.15874264,33.0,0.0,2.0,29.160223,0.0
2013.0,291.0,4.0,0.25,1.0,0.0,2.0,20.0,0.0
2014.0,6.0,4.0,0.25,1.0,0.0,2.0,21.692,0.0
2013.0,335.0,6.0,0.25,1.0,0.0,2.0,60.0,0.0
2014.0,179.0,108.0,0.5677083,19.0,0.0,2.0,30.0,1.0
2014.0,181.0,0.0,0.5,1.0,0.0,1.0,10.0,1.0
2014.0,183.0,4.0,0.875,4.0,0.0,2.0,10.01,0.0
2016.0,202.0,144.0,0.046621986,5026.0,0.0,2.0,25.0,1.0
2014.0,93.0,14.0,0.001,1.0,0.0,2.0,9.775501,0.0
2013.0,98.0,144.0,1.818838,2774.0,0.0,1.0,8.23862,0.0
2012.0,307.0,0.0,1.0,1.0,0.0,1.0,24.905,0.0
2013.0,257.0,24.0,0.00048828125,1.0,0.0,2.0,5.5,0.0
2015.0,229.0,144.0,4.5834575,2365.0,1999.0,3.0,55.019726,0.0
2016.0,180.0,66.0,0.0019569397,2.0,0.0,2.0,20.0,1.0
2014.0,85.0,144.0,1.0477587,1332.0,1.0,4.0,13.1473,1.0
2016.0,218.0,0.0,0.5,1.0,0.0,2.0,12.0,1.0
2016.0,218.0,0.0,1.0,1.0,0.0,1.0,15.9933,0.0
2011.0,121.0,8.0,0.03125,1.0,0.0,2.0,456.2,0.0
2016.0,337.0,6.0,0.5,1.0,0.0,2.0,5.434,1.0
2016.0,46.0,6.0,0.078125,9.0,0.0,2.0,78.58841,0.0
2014.0,90.0,0.0,1.0,1.0,0.0,2.0,4.1,1.0
2012.0,163.0,2.0,0.75,2.0,0.0,2.0,3460.66,0.0
2011.0,68.0,96.0,1.0,1.0,0.0,2.0,421.9,0.0
2011.0,40.0,134.0,1.1444092e-05,6.0,6.0,2.0,10.0,0.0
2014.0,183.0,0.0,2.0,2.0,0.0,2.0,21.15,1.0
2016.0,204.0,4.0,0.05,1.0,0.0,1.0,40.0,1.0
2014.0,122.0,144.0,6.570199e-12,336.0,336.0,2.0,10.5,0.0
2016.0,239.0,68.0,1.1920929e-07,1.0,0.0,1.0,20.0,1.0
2016.0,193.0,2.0,0.5,1.0,0.0,1.0,20.0,1.0
2015.0,29.0,52.0,0.3000002,3.0,0.0,2.0,9.487,0.0
2014.0,158.0,8.0,0.03125,1.0,0.0,1.0,99.999,1.0
2014.0,104.0,144.0,0.0018326011,919.0,0.0,1.0,3.307922,1.0
2016.0,164.0,144.0,5.5937676e-07,3679.0,0.0,2.0,12.0,1.0
2016.0,294.0,2.0,0.25,1.0,0.0,2.0,10.0,1.0
2012.0,35.0,0.0,0.0049751243,1.0,0.0,1.0,10.0,0.0
2013.0,288.0,0.0,1.0,1.0,0.0,2.0,83.4,1.0
2012.0,264.0,116.0,5.820766e-11,1.0,0.0,1.0,5.0,0.0
2013.0,274.0,14.0,0.078125,2.0,0.0,4.0,12.443019,1.0
2014.0,71.0,2.0,1.0,1.0,0.0,1.0,3.59,1.0
2014.0,83.0,0.0,1.0,1.0,0.0,2.0,4.929,1.0
2017.0,119.0,0.0,1.0,1.0,0.0,2.0,10.005,1.0
2016.0,97.0,144.0,0.37671882,1788.0,0.0,2.0,4.5736885,0.0
2017.0,25.0,8.0,0.004761905,1.0,0.0,2.0,3.0,1.0
2016.0,266.0,0.0,0.5,1.0,0.0,2.0,10.0,1.0
2014.0,78.0,2.0,0.13438736,2.0,0.0,3.0,20.0,1.0
2014.0,81.0,0.0,2.0,2.0,0.0,3.0,6.608494,1.0
2015.0,156.0,144.0,0.00051203807,2856.0,2162.0,2.0,9.571182,0.0
2018.0,145.0,0.0,1.0,1.0,0.0,2.0,5.05,0.0
2014.0,81.0,144.0,0.0015026231,1469.0,1469.0,2.0,3.1076214,0.0
2013.0,347.0,18.0,1.0000563,3.0,1.0,3.0,798.47,1.0
2016.0,298.0,4.0,0.125,1.0,0.0,1.0,19.614223,0.0
2017.0,83.0,12.0,0.0005144033,1.0,0.0,2.0,7.5,1.0
2015.0,202.0,12.0,0.015625,1.0,0.0,1.0,18.898,1.0
2013.0,316.0,0.0,0.2,1.0,0.0,1.0,20.0,1.0
2015.0,65.0,144.0,0.0030458556,1766.0,1661.0,2.0,3.0,0.0
2013.0,329.0,6.0,0.25,1.0,0.0,1.0,5.0,1.0
2015.0,32.0,4.0,1.0,1.0,0.0,2.0,3.7889652,0.0
2017.0,115.0,2.0,0.5,1.0,0.0,2.0,10.0,1.0
2014.0,90.0,144.0,0.7211516,1706.0,1635.0,14.0,1400.0,1.0
2012.0,262.0,0.0,1.0,1.0,0.0,1.0,9.83,0.0
2013.0,302.0,24.0,0.0020526529,16.0,0.0,2.0,10.0,0.0
2017.0,213.0,0.0,1.0,2.0,0.0,2.0,38.71626,0.0
2015.0,136.0,2.0,0.5,1.0,0.0,1.0,9.0,0.0
2016.0,55.0,6.0,0.45,5.0,0.0,1.0,18.472965,1.0
2013.0,64.0,144.0,0.0021306819,1811.0,0.0,2.0,9.785,0.0
2016.0,109.0,0.0,0.5,1.0,0.0,2.0,25.0,1.0
2014.0,105.0,48.0,2.5117347e-07,1.0,0.0,1.0,5.99,1.0
2016.0,57.0,14.0,0.0008,1.0,0.0,1.0,40.0,1.0
2013.0,315.0,144.0,0.7502901,1964.0,1.0,4.0,20.562822,1.0
2018.0,153.0,6.0,1.0,1.0,0.0,2.0,5.3135133,0.0
2017.0,171.0,18.0,0.001953125,1.0,0.0,2.0,5.0,1.0
2013.0,150.0,8.0,0.0625,1.0,0.0,1.0,5.0,1.0
2011.0,283.0,0.0,0.5,1.0,0.0,1.0,40.0,0.0
2016.0,217.0,0.0,1.0,1.0,0.0,1.0,4.6852007,0.0
2016.0,85.0,144.0,0.015165933,3491.0,3011.0,4.0,67.55,0.0
2016.0,308.0,144.0,0.20480545,967.0,0.0,2.0,10.0,1.0
2011.0,333.0,92.0,0.020147948,302.0,0.0,1.0,6.3,0.0
2013.0,322.0,2.0,10.701087,6.0,6.0,52.0,17415.846,0.0
2014.0,100.0,0.0,1.0,1.0,0.0,1.0,4.144419,1.0
2016.0,209.0,8.0,0.00017122141,2.0,0.0,2.0,7.396,1.0
2018.0,248.0,0.0,0.5,1.0,0.0,2.0,14.26845,0.0
2017.0,51.0,0.0,0.013157895,1.0,0.0,1.0,21.812061,0.0
2014.0,25.0,144.0,1.324406,1016.0,973.0,2.0,477.075,1.0
2017.0,106.0,0.0,0.5,1.0,0.0,1.0,3.2556,1.0
2014.0,137.0,0.0,1.0,1.0,0.0,1.0,42.22222,1.0
2014.0,156.0,0.0,1.0,1.0,0.0,1.0,4.4797497,1.0
2011.0,68.0,12.0,0.015625,1.0,1.0,2.0,582.0,0.0
2013.0,226.0,0.0,1.0,1.0,0.0,2.0,20.0,1.0
2013.0,252.0,0.0,1.5,2.0,0.0,2.0,588.61,1.0
2014.0,188.0,76.0,4.709503e-08,13.0,0.0,2.0,66.49,0.0
2012.0,243.0,0.0,1.0,1.0,0.0,1.0,194.84682,0.0
2015.0,107.0,0.0,3.0,3.0,0.0,3.0,53.060783,1.0
2015.0,138.0,144.0,0.15069848,1710.0,0.0,1.0,7.6668744,0.0
2013.0,256.0,2.0,1.5,2.0,0.0,4.0,354.612,1.0
2012.0,3.0,12.0,0.00078125,1.0,0.0,1.0,15.305042,0.0
2011.0,365.0,10.0,1.0,1.0,0.0,2.0,12.065,0.0
2014.0,73.0,144.0,1.0000144,684.0,0.0,2.0,9.71,1.0
2014.0,72.0,144.0,0.0141987,1600.0,1600.0,6.0,184.8,1.0
2014.0,142.0,0.0,1.0,1.0,0.0,2.0,8.323779,1.0
2014.0,76.0,144.0,0.9480094,1377.0,0.0,1.0,50.75,1.0
2017.0,240.0,18.0,0.0625,1.0,0.0,2.0,3.2,1.0
2017.0,271.0,0.0,1.0,1.0,0.0,2.0,52.51972,0.0
2016.0,326.0,6.0,0.013694638,2.0,0.0,2.0,26.602625,0.0
2014.0,274.0,18.0,0.00048828125,1.0,0.0,2.0,100.0,0.0
2016.0,312.0,12.0,0.03125,1.0,0.0,2.0,10.0,1.0
2016.0,98.0,46.0,0.097451925,13.0,0.0,2.0,12.5,1.0
2017.0,85.0,8.0,1.25,4.0,0.0,2.0,12.757367,0.0
2012.0,206.0,144.0,0.00032552084,1668.0,0.0,2.0,57.99583,0.0
2013.0,133.0,2.0,0.0051369863,24.0,0.0,1.0,10.1,0.0
2017.0,195.0,144.0,0.00017803953,9238.0,0.0,2.0,7.499,0.0
2016.0,96.0,144.0,0.0018987812,6967.0,0.0,2.0,4.929,0.0
2011.0,290.0,0.0,0.010752688,1.0,0.0,1.0,5.625367,0.0
2013.0,205.0,0.0,1.0,1.0,0.0,1.0,81.002,1.0
2011.0,215.0,2.0,0.5208333,50.0,0.0,1.0,10.1,0.0
2013.0,359.0,18.0,0.016517857,6.0,0.0,1.0,5.68,0.0
2015.0,103.0,8.0,1.0005333,2.0,0.0,2.0,15.664214,1.0
2018.0,120.0,126.0,1.0,1.0,0.0,2.0,686.2344,0.0
2014.0,11.0,8.0,0.77678573,14.0,1.0,2.0,10.99,1.0
2016.0,288.0,80.0,0.0009765625,1.0,0.0,2.0,7.879,1.0
2018.0,285.0,144.0,3.317376,4275.0,4273.0,9.0,1274.0,0.0
2012.0,302.0,0.0,1.0,1.0,0.0,1.0,43.0,0.0
2013.0,293.0,4.0,1.0,1.0,0.0,2.0,41.147125,0.0
2018.0,242.0,0.0,0.0625,1.0,0.0,1.0,630.7019,0.0
2011.0,278.0,18.0,0.125,1.0,0.0,2.0,441.845,0.0
2014.0,182.0,144.0,0.8166812,23.0,0.0,3.0,11.217418,1.0
2014.0,221.0,4.0,0.5,1.0,0.0,1.0,6.0008473,0.0
2017.0,328.0,0.0,0.032258064,1.0,0.0,2.0,4.4244447,0.0
2016.0,78.0,144.0,0.0001275339,5553.0,5090.0,2.0,9.820275,0.0
2015.0,10.0,0.0,0.5,1.0,0.0,1.0,99.999,0.0
2013.0,35.0,0.0,0.5,1.0,0.0,2.0,952.4042,1.0
2016.0,130.0,4.0,1.0,1.0,0.0,2.0,3.0,1.0
2012.0,78.0,0.0,1.0,1.0,0.0,1.0,51.0948,0.0
2015.0,335.0,6.0,0.0017361111,1.0,0.0,2.0,66.87493,0.0
2017.0,356.0,4.0,0.019607844,1.0,0.0,2.0,9.197535,0.0
2013.0,57.0,88.0,3.8146973e-06,1.0,0.0,2.0,45.0,1.0
2014.0,71.0,0.0,1.0,1.0,0.0,1.0,32.787914,1.0
2014.0,170.0,108.0,0.0078125,3.0,0.0,3.0,501.0,1.0
2013.0,119.0,2.0,0.2,1.0,0.0,2.0,10.0,0.0
2014.0,360.0,144.0,0.1970084,1860.0,0.0,2.0,9.48312,0.0
2016.0,230.0,6.0,0.5,1.0,0.0,2.0,20.431234,0.0
2013.0,280.0,20.0,0.5,1.0,0.0,2.0,230.87653,0.0
2014.0,199.0,144.0,0.3043677,989.0,0.0,1.0,6.8663,1.0
2016.0,244.0,144.0,0.10196055,1975.0,0.0,2.0,40.0,1.0
2018.0,39.0,144.0,1.2083491,5147.0,5147.0,4.0,10.98,0.0
2016.0,149.0,144.0,0.0110727195,6253.0,0.0,2.0,10.0,1.0
