,year,day,length,avg_weight,count,missing_scales,fish_nearby,income
12286,2013.0,175.0,0.0,0.8333333,2.0,0.0,2.0,717.67633
12287,2013.0,169.0,2.0,1.0,1.0,0.0,2.0,8.318504
12288,2014.0,80.0,144.0,0.57037234,2048.0,0.0,2.0,4.226
12289,2013.0,314.0,20.0,0.3307225,59.0,0.0,2.0,4.95
12290,2011.0,281.0,62.0,6.109476e-08,41.0,0.0,2.0,629.01514
12291,2016.0,252.0,30.0,0.00390625,1.0,0.0,2.0,19.0
12292,2013.0,339.0,144.0,0.2745028,4557.0,3488.0,1.0,5.0
12293,2018.0,135.0,144.0,0.2131842,5812.0,0.0,2.0,3.3077552
12294,2018.0,134.0,144.0,0.32356888,5628.0,0.0,2.0,7.14363
12295,2016.0,276.0,2.0,0.5,1.0,0.0,2.0,14.071273
12296,2017.0,288.0,10.0,0.5,1.0,0.0,2.0,171.06126
12297,2017.0,144.0,144.0,0.28297365,6177.0,0.0,2.0,5.0
12298,2016.0,232.0,144.0,9.03685e-06,4538.0,0.0,1.0,12.0
12299,2014.0,173.0,144.0,0.11563303,449.0,0.0,1.0,4.025659
12300,2015.0,182.0,4.0,0.5,1.0,0.0,2.0,27.1
12301,2014.0,155.0,32.0,0.062999904,16.0,0.0,2.0,16.603935
12302,2014.0,16.0,26.0,3.5,6.0,0.0,3.0,96.528275
12303,2014.0,81.0,142.0,1.1761724,1482.0,1198.0,4.0,850.0
12304,2014.0,97.0,0.0,1.5,2.0,0.0,2.0,17.78269
12305,2014.0,110.0,2.0,0.10817308,2.0,0.0,2.0,20.0
12306,2011.0,341.0,6.0,0.0625,1.0,0.0,2.0,290.089
12307,2013.0,295.0,4.0,1.3333334,2.0,1.0,4.0,100.2
12308,2012.0,322.0,0.0,1.0,1.0,0.0,2.0,786.29474
12309,2014.0,79.0,0.0,0.5,1.0,0.0,1.0,2500.0
12310,2013.0,88.0,2.0,0.5,1.0,0.0,2.0,9.0
12311,2016.0,278.0,144.0,0.06520825,2231.0,0.0,1.0,30.01
12312,2011.0,56.0,108.0,1.0,1.0,0.0,2.0,1567.0
12313,2015.0,336.0,144.0,0.00030160474,6281.0,6024.0,2.0,13.7
12314,2014.0,86.0,4.0,1.0,1.0,0.0,2.0,3.3457007
12315,2015.0,105.0,26.0,0.19040592,10.0,10.0,2.0,160.57031
12316,2014.0,319.0,12.0,0.25,2.0,0.0,2.0,5.2227087
12317,2018.0,104.0,22.0,0.015625,1.0,0.0,2.0,3.1925204
12318,2014.0,69.0,12.0,0.08506945,2.0,0.0,2.0,20.0
12319,2016.0,39.0,0.0,0.5,1.0,0.0,1.0,33.9071
12320,2014.0,133.0,144.0,1.2024194,815.0,2.0,2.0,28.039293
12321,2013.0,110.0,2.0,0.5,1.0,0.0,2.0,93.10423
12322,2014.0,105.0,2.0,0.5,1.0,0.0,1.0,19.996256
12323,2016.0,48.0,14.0,0.08600154,10.0,0.0,1.0,20.0
12324,2011.0,144.0,8.0,0.375,2.0,0.0,2.0,17.3
12325,2014.0,73.0,0.0,0.5,1.0,0.0,2.0,160.0
12326,2015.0,316.0,144.0,0.07056265,2620.0,0.0,1.0,21.5
12327,2014.0,90.0,144.0,0.07608601,1665.0,1624.0,2.0,39.999
12328,2014.0,227.0,0.0,0.5,1.0,0.0,1.0,9.993
12329,2018.0,259.0,2.0,0.25,1.0,0.0,1.0,3.09246
12330,2016.0,128.0,2.0,1.0,1.0,0.0,2.0,3.092042
12331,2015.0,260.0,6.0,0.078125,2.0,0.0,1.0,30.8
12332,2014.0,17.0,26.0,0.00019290124,1.0,0.0,2.0,1287.109
12333,2016.0,304.0,0.0,0.5,1.0,0.0,1.0,14.42
12334,2015.0,180.0,144.0,0.008188426,2717.0,59.0,3.0,62.399
12335,2014.0,90.0,4.0,0.1625,2.0,0.0,4.0,69.48669
12336,2014.0,5.0,0.0,0.5,1.0,0.0,1.0,3.801488
12337,2012.0,31.0,0.0,1.0,1.0,0.0,1.0,10.0
12338,2014.0,81.0,144.0,0.22227754,1200.0,1.0,1.0,69.77655
12339,2013.0,301.0,32.0,0.2414361,11.0,0.0,1.0,20.0
12340,2012.0,213.0,34.0,3.8146973e-06,1.0,0.0,2.0,52.365
12341,2015.0,169.0,144.0,0.024647338,3017.0,0.0,2.0,4.018
12342,2014.0,77.0,4.0,0.1,1.0,0.0,1.0,46.0
12343,2015.0,230.0,144.0,0.9585015,2829.0,0.0,1.0,6.509548
12344,2013.0,242.0,2.0,2.0,1.0,1.0,2.0,25.24316
12345,2016.0,316.0,2.0,1.0,1.0,0.0,2.0,8.465
12346,2016.0,78.0,6.0,0.125,1.0,0.0,2.0,30.0
12347,2012.0,204.0,0.0,0.5,1.0,0.0,1.0,2170.0
12348,2016.0,120.0,4.0,0.01,1.0,0.0,2.0,3.5041559
12349,2014.0,78.0,128.0,0.0044028065,2113.0,0.0,1.0,3.0
12350,2016.0,341.0,4.0,0.25,1.0,0.0,2.0,8.0
12351,2013.0,124.0,0.0,0.5,1.0,0.0,1.0,18.334295
12352,2011.0,61.0,14.0,0.008112981,27.0,0.0,2.0,362.6
12353,2016.0,246.0,144.0,0.09476929,3369.0,0.0,1.0,30.0
12354,2016.0,54.0,144.0,0.0015890326,9302.0,8245.0,2.0,10.09
12355,2013.0,23.0,4.0,0.0017006802,1.0,0.0,2.0,3.0692744
12356,2013.0,89.0,144.0,0.26238644,3911.0,0.0,2.0,487.295
12357,2013.0,288.0,34.0,0.0024414062,2.0,0.0,2.0,3.5723007
12358,2017.0,246.0,144.0,0.00041404233,4765.0,0.0,2.0,7.82704
12359,2013.0,325.0,2.0,1.0,1.0,0.0,1.0,9.895
12360,2013.0,10.0,2.0,0.012886598,23.0,0.0,1.0,5.9
12361,2015.0,160.0,0.0,1.0,1.0,0.0,2.0,25.300037
12362,2014.0,160.0,144.0,0.112109795,902.0,0.0,1.0,41.0
12363,2012.0,44.0,2.0,0.01773416,58.0,0.0,1.0,3.5
12364,2013.0,295.0,0.0,1.0,1.0,0.0,2.0,10.0
12365,2016.0,188.0,0.0,0.1,1.0,0.0,1.0,7.7776446
12366,2016.0,160.0,66.0,2.3841858e-07,1.0,0.0,2.0,12.0
12367,2011.0,104.0,10.0,0.03125,1.0,0.0,1.0,103.7
12368,2016.0,226.0,0.0,1.0,1.0,0.0,1.0,12.5
12369,2016.0,83.0,0.0,1.0,1.0,0.0,1.0,5.0708966
12370,2013.0,226.0,144.0,0.84283364,2467.0,5.0,1.0,26.99
12371,2015.0,189.0,2.0,0.5,1.0,0.0,1.0,19.0
12372,2017.0,26.0,0.0,0.33333334,1.0,0.0,2.0,9.1665
12373,2011.0,105.0,6.0,0.125,1.0,0.0,1.0,300.0
12374,2015.0,23.0,144.0,5.7689114,3508.0,3426.0,3.0,329.12128
12375,2015.0,97.0,44.0,1.0,1.0,0.0,2.0,16.38961
12376,2018.0,25.0,2.0,0.014482506,2.0,0.0,4.0,68.10656
12377,2011.0,138.0,30.0,0.001953125,1.0,0.0,2.0,236.2
12378,2017.0,316.0,68.0,0.125,1.0,0.0,2.0,122.31716
12379,2018.0,165.0,84.0,1.9073486e-06,1.0,0.0,2.0,3.79557
12380,2012.0,310.0,0.0,0.5,1.0,0.0,1.0,854.0481
12381,2018.0,277.0,0.0,1.0,1.0,0.0,1.0,26.0676
12382,2015.0,322.0,54.0,1.2558674e-08,1.0,0.0,2.0,22.795
12383,2016.0,186.0,144.0,1.4163443,2935.0,107.0,2.0,33.0
12384,2013.0,269.0,20.0,2.078711,9.0,5.0,12.0,249.88
12385,2011.0,152.0,8.0,0.25791824,42.0,0.0,1.0,14.9
12386,2013.0,63.0,0.0,0.5,1.0,0.0,1.0,29.0
12387,2017.0,153.0,144.0,0.17034997,8126.0,7834.0,2.0,1999.995
12388,2015.0,361.0,0.0,1.0,1.0,0.0,1.0,6.3
12389,2014.0,233.0,2.0,0.9285714,1.0,1.0,8.0,704.30225
12390,2011.0,140.0,56.0,9.536743e-07,23.0,0.0,2.0,1152.0
12391,2014.0,120.0,48.0,0.11660733,16.0,0.0,1.0,3.66
12392,2016.0,208.0,6.0,0.0625,1.0,0.0,2.0,18.694
12393,2014.0,94.0,0.0,1.0,1.0,0.0,2.0,3.2106123
12394,2013.0,77.0,0.0,1.0,1.0,0.0,2.0,425.08755
12395,2014.0,91.0,2.0,0.5,1.0,0.0,1.0,199.9958
12396,2016.0,161.0,0.0,1.0,1.0,0.0,2.0,18.694
12397,2013.0,100.0,10.0,0.0625,1.0,0.0,2.0,8.954141
12398,2016.0,173.0,4.0,0.75,2.0,0.0,3.0,9.379569
12399,2014.0,92.0,6.0,0.045,2.0,0.0,1.0,7.0
12400,2014.0,73.0,142.0,0.01808788,668.0,0.0,1.0,3.0294
12401,2013.0,281.0,2.0,0.5,1.0,0.0,2.0,105.438
12402,2016.0,127.0,12.0,0.03125,1.0,0.0,2.0,15.496
12403,2017.0,161.0,54.0,6.1035156e-05,1.0,0.0,2.0,3.75
12404,2016.0,287.0,4.0,0.25,1.0,0.0,2.0,10.0
12405,2014.0,99.0,144.0,0.08430359,1185.0,0.0,2.0,3.7928128
12406,2015.0,324.0,6.0,0.125,1.0,0.0,1.0,15.4
12407,2015.0,188.0,18.0,0.50007457,6.0,0.0,2.0,18.998
12408,2014.0,4.0,8.0,0.5,1.0,0.0,2.0,3.268
12409,2013.0,303.0,2.0,2.0,3.0,0.0,3.0,318.552
12410,2015.0,254.0,10.0,0.1,1.0,0.0,1.0,21.7
12411,2013.0,19.0,2.0,1.0,1.0,0.0,2.0,19.089
12412,2014.0,83.0,144.0,0.975799,1710.0,1651.0,4.0,10.738453
12413,2013.0,33.0,138.0,0.0,2565.0,0.0,2.0,50.997223
12414,2016.0,92.0,10.0,0.009765625,7.0,0.0,1.0,40.0
12415,2012.0,355.0,142.0,0.3445114,2346.0,0.0,2.0,149.634
12416,2012.0,328.0,12.0,0.0070075756,2.0,0.0,3.0,10.30842
12417,2016.0,237.0,0.0,0.5,1.0,0.0,1.0,30.0
12418,2014.0,130.0,144.0,2.7127395e-05,863.0,863.0,2.0,3.7357383
12419,2013.0,239.0,12.0,0.015625,1.0,0.0,2.0,640.011
12420,2013.0,297.0,2.0,0.25,1.0,0.0,2.0,46.6592
12421,2013.0,5.0,2.0,0.5,1.0,0.0,2.0,42.2
12422,2017.0,129.0,144.0,0.00021413746,9312.0,0.0,1.0,19.972696
12423,2011.0,310.0,28.0,0.00048828125,1.0,0.0,2.0,205.5
12424,2016.0,267.0,144.0,4.3939913e-06,3171.0,0.0,1.0,40.0
12425,2016.0,240.0,142.0,0.08327229,3895.0,1.0,2.0,4.995011
12426,2016.0,273.0,0.0,0.25,1.0,0.0,2.0,32.956295
12427,2016.0,265.0,4.0,0.0078125,1.0,0.0,2.0,8.284
12428,2015.0,289.0,144.0,0.0016135003,4350.0,3785.0,2.0,400.0
12429,2016.0,125.0,0.0,1.0,1.0,0.0,1.0,51.0
12430,2014.0,198.0,0.0,0.5,1.0,0.0,1.0,3.6096907
12431,2013.0,137.0,62.0,1.7671698,41.0,0.0,3.0,60.876335
12432,2014.0,287.0,144.0,0.6359244,2778.0,2776.0,3.0,8.264439
12433,2014.0,282.0,4.0,0.008,1.0,0.0,2.0,52.047424
12434,2016.0,88.0,144.0,0.07142863,2342.0,0.0,2.0,10.0
12435,2016.0,293.0,10.0,0.2544643,2.0,0.0,2.0,10.640595
12436,2012.0,305.0,10.0,0.08479062,18.0,0.0,4.0,79.08968
12437,2014.0,185.0,18.0,0.125,1.0,0.0,2.0,3.1266732
12438,2012.0,235.0,24.0,0.00024414062,1.0,0.0,2.0,121.95932
12439,2013.0,343.0,8.0,0.0069444445,1.0,0.0,2.0,50.0
12440,2013.0,221.0,4.0,0.1,1.0,0.0,2.0,30.0
12441,2014.0,118.0,144.0,2.7636473,1317.0,1084.0,3.0,24.249844
12442,2013.0,289.0,24.0,0.2667276,12.0,0.0,1.0,20.0
12443,2013.0,339.0,30.0,0.0029296875,2.0,0.0,2.0,14.387
12444,2016.0,249.0,2.0,0.25,1.0,0.0,2.0,10.0
12445,2013.0,333.0,0.0,1.0,1.0,0.0,1.0,3.0
12446,2013.0,289.0,0.0,0.5,1.0,0.0,2.0,20.095
12447,2014.0,79.0,8.0,0.06502193,2.0,1.0,5.0,30.0
12448,2012.0,35.0,2.0,0.019582245,69.0,0.0,1.0,100.2
12449,2018.0,211.0,4.0,1.0,1.0,0.0,2.0,17.701717
12450,2013.0,344.0,0.0,1.0,1.0,0.0,1.0,6.67
12451,2018.0,106.0,4.0,1.5,1.0,1.0,2.0,75.21868
12452,2018.0,192.0,0.0,1.0,1.0,0.0,1.0,218.92033
12453,2016.0,330.0,20.0,0.390625,3.0,0.0,2.0,5.617
12454,2013.0,284.0,2.0,0.5,1.0,0.0,1.0,19.999
12455,2016.0,186.0,144.0,0.06835244,4401.0,1220.0,2.0,10.0
12456,2015.0,212.0,4.0,0.125,1.0,0.0,1.0,25.0
12457,2014.0,197.0,0.0,2.0,2.0,0.0,2.0,28.8
12458,2017.0,46.0,0.0,1.0,1.0,0.0,2.0,10.09851
12459,2017.0,205.0,8.0,0.017857144,1.0,0.0,2.0,4.0
12460,2016.0,134.0,0.0,0.33333334,1.0,0.0,2.0,3.0
12461,2014.0,106.0,144.0,3.5847507,1987.0,5.0,9.0,73.0
12462,2014.0,79.0,0.0,1.0,1.0,0.0,2.0,5.0
12463,2016.0,90.0,34.0,0.11530987,11.0,0.0,1.0,30.0
12464,2013.0,173.0,0.0,0.5,1.0,0.0,2.0,9.4722185
12465,2015.0,261.0,144.0,0.016762802,3627.0,3403.0,2.0,12.6
12466,2011.0,66.0,0.0,0.5,1.0,0.0,2.0,15205.5
12467,2016.0,167.0,144.0,0.25150827,1056.0,0.0,2.0,12.0
12468,2014.0,34.0,14.0,0.00625,1.0,0.0,1.0,20.128864
12469,2016.0,188.0,2.0,0.16666667,1.0,0.0,2.0,26.0969
12470,2012.0,40.0,0.0,1.0,1.0,0.0,1.0,500.0
12471,2013.0,300.0,116.0,7.450581e-09,2.0,0.0,1.0,71.27
12472,2014.0,57.0,144.0,0.05697608,2348.0,0.0,1.0,5.4635687
12473,2017.0,61.0,144.0,0.00020316895,4526.0,0.0,1.0,6.538
12474,2016.0,301.0,24.0,0.00048828125,1.0,0.0,2.0,8.0
12475,2012.0,352.0,0.0,0.33333334,1.0,0.0,2.0,201.315
12476,2016.0,279.0,4.0,0.5,1.0,0.0,1.0,20.995646
12477,2017.0,46.0,144.0,0.020037442,5565.0,0.0,1.0,3.491
12478,2012.0,31.0,2.0,0.4375,4.0,0.0,2.0,468.63672
12479,2016.0,154.0,144.0,0.12259617,5296.0,0.0,2.0,9.91
12480,2015.0,335.0,2.0,1.0,1.0,0.0,1.0,23.646828
12481,2012.0,331.0,78.0,0.0009765625,1.0,0.0,2.0,344.1726
12482,2014.0,115.0,0.0,1.0,1.0,0.0,2.0,11.644943
12483,2014.0,217.0,2.0,0.11111111,1.0,0.0,2.0,23.92275
12484,2015.0,67.0,144.0,0.12058203,1702.0,1697.0,2.0,486.41632
12485,2018.0,70.0,2.0,0.25,1.0,0.0,2.0,54.21231
12486,2016.0,265.0,44.0,0.04688263,4.0,0.0,2.0,7.0
12487,2018.0,34.0,144.0,0.002895753,4162.0,0.0,1.0,56.692184
12488,2014.0,104.0,0.0,0.5,1.0,0.0,1.0,5.001
12489,2016.0,243.0,10.0,0.125,2.0,0.0,1.0,12.0
12490,2016.0,138.0,14.0,0.0078125,1.0,0.0,2.0,11.818559
12491,2011.0,178.0,10.0,1.0434783,24.0,0.0,2.0,499.576
12492,2016.0,67.0,0.0,0.5,1.0,0.0,2.0,236.5729
12493,2018.0,312.0,0.0,0.5,1.0,0.0,1.0,100.0
12494,2015.0,88.0,0.0,1.0,1.0,0.0,1.0,67.932884
12495,2012.0,172.0,0.0,1.0,1.0,0.0,1.0,18.7
12496,2013.0,103.0,32.0,0.027777778,2.0,0.0,1.0,7.2036066
12497,2014.0,281.0,144.0,0.0026685037,1852.0,0.0,2.0,58.68
12498,2016.0,235.0,144.0,0.050013393,3340.0,0.0,2.0,8.102
12499,2016.0,77.0,144.0,0.02850592,6059.0,0.0,2.0,5.0
12500,2014.0,163.0,6.0,0.5625,2.0,0.0,2.0,11.728839
12501,2016.0,271.0,144.0,0.03133679,1576.0,0.0,2.0,16.497
12502,2012.0,284.0,132.0,0.07924152,1606.0,0.0,2.0,8.515012
12503,2013.0,48.0,2.0,0.25,1.0,0.0,2.0,430.73447
12504,2014.0,149.0,0.0,1.0,1.0,0.0,1.0,24.4
12505,2014.0,188.0,6.0,0.5062004,4.0,0.0,1.0,39.886765
12506,2011.0,85.0,34.0,0.03125,1.0,0.0,2.0,115.2
12507,2014.0,76.0,2.0,0.071428575,1.0,0.0,2.0,12.247806
12508,2017.0,72.0,144.0,2.4888024e-07,874.0,0.0,1.0,8.0
12509,2016.0,77.0,0.0,0.5,1.0,0.0,2.0,5.0
12510,2014.0,111.0,8.0,0.125,1.0,0.0,1.0,13.36
12511,2013.0,344.0,42.0,0.00012207031,1.0,0.0,1.0,4.0956025
12512,2017.0,253.0,0.0,0.5,1.0,0.0,1.0,9.999887
12513,2015.0,316.0,144.0,0.28643247,4301.0,0.0,1.0,15.4
12514,2016.0,218.0,2.0,0.2,1.0,0.0,2.0,12.437757
12515,2018.0,271.0,0.0,1.0,1.0,0.0,2.0,39.88
12516,2016.0,167.0,0.0,0.5,1.0,0.0,1.0,25.0
12517,2015.0,154.0,4.0,0.125,1.0,0.0,1.0,22.71
12518,2015.0,174.0,144.0,0.0048657334,1415.0,0.0,1.0,20.9
12519,2013.0,339.0,0.0,1.0,1.0,0.0,2.0,39.166157
12520,2016.0,165.0,144.0,0.19440278,6004.0,0.0,2.0,12.0
12521,2016.0,251.0,144.0,0.28825763,4807.0,3561.0,2.0,8.0
12522,2017.0,13.0,0.0,1.0,1.0,0.0,2.0,7.702
12523,2013.0,300.0,2.0,0.15,2.0,0.0,4.0,6.713647
12524,2016.0,187.0,4.0,0.125,1.0,0.0,2.0,20.0
12525,2015.0,266.0,144.0,0.0354175,3572.0,3161.0,2.0,7.0485725
12526,2016.0,319.0,144.0,0.020553617,2950.0,0.0,2.0,21.843758
12527,2016.0,96.0,10.0,0.25,1.0,0.0,1.0,41.0
12528,2017.0,51.0,144.0,0.051094946,4766.0,0.0,2.0,8.0
12529,2013.0,224.0,144.0,2.5072396,1336.0,25.0,6.0,141.94
12530,2013.0,284.0,6.0,0.027777778,1.0,0.0,1.0,20.0
12531,2018.0,317.0,4.0,0.00012569131,1.0,0.0,1.0,18.959
12532,2014.0,83.0,144.0,1.4577165,1832.0,1739.0,2.0,8.5569
12533,2013.0,272.0,8.0,0.125,2.0,0.0,4.0,6.0
12534,2013.0,327.0,0.0,4.0,4.0,0.0,4.0,17.504646
12535,2015.0,317.0,144.0,0.7081662,188.0,0.0,2.0,30.798
12536,2013.0,310.0,0.0,1.0,2.0,0.0,4.0,80.0
12537,2016.0,76.0,144.0,0.050724246,6380.0,4924.0,1.0,4.999716
12538,2017.0,5.0,8.0,0.25,1.0,0.0,2.0,9.192
12539,2014.0,105.0,40.0,0.25000602,2.0,0.0,1.0,5.0627966
12540,2017.0,221.0,144.0,0.0005873292,5556.0,0.0,1.0,6.7484665
12541,2011.0,110.0,6.0,0.0625,1.0,0.0,2.0,492.1
12542,2015.0,201.0,0.0,0.5,1.0,0.0,2.0,5.499
12543,2015.0,170.0,144.0,0.0031895873,3344.0,3019.0,2.0,214.901
12544,2012.0,241.0,10.0,0.01415991,3.0,0.0,3.0,30.0
12545,2013.0,150.0,4.0,0.30555555,10.0,0.0,2.0,8.445
12546,2013.0,334.0,4.0,0.5,1.0,0.0,1.0,7.63
12547,2016.0,285.0,2.0,0.1,1.0,0.0,2.0,8.0
12548,2016.0,138.0,0.0,0.5,1.0,0.0,2.0,12.0
12549,2016.0,160.0,44.0,1.03125,3.0,0.0,6.0,36.0
12550,2014.0,101.0,144.0,1.21591,2210.0,1.0,2.0,43.7
12551,2014.0,96.0,18.0,0.015625,1.0,0.0,2.0,304.2509
12552,2014.0,283.0,126.0,7.602034e-20,26.0,0.0,2.0,3.0888
12553,2015.0,302.0,144.0,0.087802365,7703.0,7681.0,2.0,50.0
12554,2016.0,160.0,144.0,0.038460303,1250.0,0.0,2.0,8.7
12555,2018.0,27.0,0.0,1.0,1.0,0.0,2.0,3.5688558
12556,2016.0,295.0,32.0,0.070256695,5.0,0.0,2.0,10.005
12557,2014.0,167.0,2.0,1.25,2.0,0.0,2.0,1095.57
12558,2014.0,112.0,0.0,1.0,1.0,0.0,1.0,3.038711
12559,2017.0,95.0,2.0,0.5,1.0,0.0,2.0,8.0
12560,2016.0,163.0,4.0,0.125,1.0,0.0,2.0,10.0
12561,2011.0,112.0,2.0,0.5,1.0,0.0,2.0,21.0
12562,2013.0,331.0,4.0,0.41666666,2.0,0.0,6.0,30.0
12563,2018.0,138.0,144.0,0.12747596,6175.0,0.0,2.0,8.683193
12564,2014.0,58.0,0.0,1.0,1.0,0.0,2.0,11.99241
12565,2016.0,265.0,4.0,0.0078125,1.0,0.0,2.0,8.0
12566,2015.0,17.0,2.0,0.1,1.0,0.0,2.0,5.457047
12567,2016.0,127.0,10.0,0.9114583,7.0,0.0,2.0,12.5
12568,2016.0,172.0,4.0,1.0,1.0,0.0,2.0,12.0
12569,2016.0,63.0,2.0,0.5,1.0,0.0,1.0,5.0
12570,2015.0,253.0,144.0,1.0000371,1256.0,1.0,3.0,86.73435
12571,2016.0,267.0,4.0,0.125,1.0,0.0,2.0,6.694
12572,2016.0,351.0,6.0,0.11111111,6.0,0.0,2.0,6.5
12573,2013.0,268.0,0.0,1.5,2.0,0.0,2.0,293.77475
12574,2014.0,178.0,0.0,0.5,1.0,0.0,1.0,14.9438
12575,2012.0,243.0,4.0,0.125,1.0,0.0,1.0,6950.0
12576,2014.0,79.0,0.0,1.0,1.0,0.0,2.0,37.013657
12577,2016.0,278.0,144.0,0.30972725,4882.0,0.0,1.0,100.0
12578,2013.0,297.0,2.0,0.5,3.0,0.0,1.0,20.0
12579,2011.0,360.0,2.0,1.0,2.0,0.0,3.0,150.0
12580,2016.0,221.0,0.0,0.5,1.0,0.0,1.0,20.0
12581,2016.0,81.0,12.0,0.0625,1.0,0.0,2.0,5.0
12582,2018.0,60.0,140.0,0.44921416,7726.0,0.0,2.0,34.60071
12583,2016.0,119.0,14.0,0.015625,1.0,0.0,2.0,12.5
12584,2015.0,279.0,2.0,0.5,1.0,0.0,2.0,84.90677
12585,2015.0,5.0,16.0,0.00043103448,1.0,0.0,1.0,43.921036
12586,2017.0,21.0,0.0,0.5,1.0,0.0,2.0,10.0
12587,2017.0,48.0,16.0,0.03125,1.0,0.0,2.0,10.0
12588,2017.0,155.0,12.0,0.25,1.0,0.0,1.0,4.4
12589,2014.0,304.0,144.0,0.006400256,2154.0,2154.0,2.0,126.113
12590,2014.0,329.0,8.0,0.125,1.0,0.0,1.0,4.091
12591,2012.0,322.0,2.0,0.25,1.0,0.0,1.0,12.0
12592,2016.0,256.0,0.0,1.0,1.0,0.0,2.0,30.0
12593,2016.0,155.0,16.0,0.015625,1.0,0.0,2.0,12.0
12594,2015.0,213.0,4.0,0.125,1.0,0.0,1.0,18.2
12595,2016.0,163.0,6.0,0.125,1.0,0.0,2.0,20.0
12596,2015.0,67.0,144.0,0.0026271492,2382.0,2374.0,2.0,6.732206
12597,2016.0,303.0,2.0,0.25,1.0,0.0,2.0,8.0
12598,2016.0,156.0,6.0,0.25,1.0,0.0,2.0,12.0
12599,2016.0,231.0,2.0,2.0,3.0,0.0,4.0,31.88
12600,2014.0,281.0,144.0,0.7194841,2306.0,1651.0,2.0,1000.0
12601,2013.0,356.0,0.0,1.0,1.0,0.0,1.0,226.11887
12602,2018.0,208.0,8.0,0.8333333,3.0,0.0,1.0,6.4061494
12603,2016.0,113.0,0.0,1.0,1.0,0.0,2.0,12.5
12604,2016.0,203.0,144.0,0.6403715,1097.0,1.0,1.0,40.0
12605,2015.0,365.0,28.0,0.015625,1.0,0.0,2.0,326.10568
12606,2012.0,332.0,4.0,0.125,1.0,0.0,2.0,389.695
12607,2016.0,136.0,0.0,1.0,1.0,0.0,2.0,3.4864
12608,2016.0,184.0,144.0,0.07646696,3214.0,0.0,1.0,12.0
12609,2016.0,86.0,4.0,0.125,18.0,0.0,1.0,10.0
12610,2015.0,261.0,144.0,0.027336294,3369.0,3026.0,2.0,676.97327
12611,2014.0,79.0,2.0,1.5,2.0,0.0,3.0,113.9716
12612,2011.0,213.0,38.0,6.1035156e-05,1.0,0.0,2.0,189.45605
12613,2013.0,243.0,0.0,0.01369863,1.0,0.0,1.0,7.1539135
12614,2014.0,159.0,144.0,0.43451935,1039.0,0.0,1.0,99.0
12615,2014.0,283.0,144.0,0.24142908,1067.0,0.0,1.0,3.120272
12616,2016.0,270.0,144.0,0.03241929,578.0,0.0,2.0,16.64
12617,2012.0,258.0,6.0,0.125,1.0,0.0,2.0,7.8989596
12618,2014.0,158.0,6.0,0.0625,1.0,0.0,1.0,5.0
12619,2016.0,328.0,0.0,0.11111111,1.0,0.0,2.0,8.0
12620,2011.0,320.0,4.0,0.125,1.0,0.0,2.0,530.3868
12621,2015.0,159.0,0.0,1.0,1.0,0.0,1.0,22.4
12622,2013.0,277.0,28.0,0.0046675247,2.0,0.0,4.0,12.150509
12623,2018.0,165.0,4.0,0.010869565,1.0,0.0,1.0,3.25
12624,2018.0,74.0,0.0,1.0,1.0,0.0,2.0,5.185771
12625,2016.0,81.0,34.0,0.001953125,1.0,0.0,1.0,5.0
12626,2014.0,141.0,144.0,0.0032782753,1424.0,1422.0,2.0,12.532275
12627,2016.0,312.0,144.0,0.50841427,1822.0,0.0,2.0,9.703189
12628,2017.0,51.0,4.0,0.5,1.0,0.0,2.0,10.0
12629,2017.0,177.0,34.0,0.00024414062,1.0,0.0,2.0,9.744735
12630,2014.0,131.0,8.0,0.0032917438,3.0,0.0,2.0,6.89541
12631,2013.0,57.0,0.0,0.5,1.0,0.0,2.0,1766.0443
12632,2013.0,39.0,0.0,1.0,1.0,0.0,1.0,1230.9167
12633,2016.0,145.0,120.0,1.8626451e-09,1.0,0.0,2.0,11.9838
12634,2015.0,120.0,0.0,1.0,1.0,0.0,1.0,10.71893
12635,2017.0,24.0,46.0,0.00012207031,1.0,0.0,2.0,10.0
12636,2015.0,198.0,10.0,0.1875,2.0,0.0,2.0,3.1594598
12637,2015.0,325.0,144.0,0.00935259,1495.0,1495.0,2.0,82.54243
12638,2014.0,166.0,24.0,0.50879127,16.0,0.0,1.0,4.6491637
12639,2011.0,60.0,0.0,0.5,1.0,0.0,2.0,110.2
12640,2014.0,205.0,4.0,0.025,1.0,0.0,2.0,4.8086224
12641,2015.0,160.0,0.0,1.0,1.0,0.0,1.0,22.2
12642,2018.0,256.0,2.0,0.33333334,1.0,0.0,1.0,38.589542
12643,2014.0,21.0,0.0,1.0,1.0,0.0,2.0,14.054
12644,2016.0,217.0,144.0,0.00031521852,2162.0,0.0,1.0,20.0
12645,2016.0,301.0,144.0,0.00094802794,8178.0,0.0,2.0,1487.872
12646,2015.0,107.0,0.0,1.0,1.0,0.0,1.0,29.931557
12647,2016.0,216.0,144.0,0.07662221,4184.0,0.0,2.0,7.1174
12648,2017.0,11.0,144.0,0.022261348,4066.0,0.0,1.0,250.0
12649,2016.0,200.0,46.0,0.125,1.0,0.0,2.0,8.995
12650,2016.0,253.0,144.0,0.8085206,4915.0,0.0,1.0,40.0
12651,2014.0,78.0,144.0,0.2375,2044.0,0.0,1.0,7.5
12652,2014.0,184.0,2.0,1.5,2.0,0.0,1.0,39.99
